time,outdoor_temperature,Bedroom_temperature,Bedroom_luminosity,Bedroom_air_quality,Bedroom_occupancy,Living Room_temperature,Living Room_luminosity,Living Room_air_quality,Living Room_occupancy,Kitchen_temperature,Kitchen_luminosity,Kitchen_air_quality,Kitchen_occupancy,Bathroom_temperature,Bathroom_luminosity,Bathroom_air_quality,Bathroom_occupancy,energy_consumption,comfort
2025-02-28 10:00:00,17.607141245869066,19.441224840218503,1347.5569352451814,424.03744963483365,0.0,19.905370689882186,1478.6007957550632,417.72026622750974,0.0,22.071408593053633,1357.6276998209917,401.882884787617,0.0,20.645184984145402,1589.5851567587183,402.87788651266044,0.0,0.4458333333333333,100.0
2025-02-28 10:10:00,17.607141245869066,19.54786838406637,1418.2419502411674,429.14532956507134,1.0,19.352672811200616,1564.2999549894407,425.6558462788109,1.0,22.01078717343325,1425.8646080077303,397.9084389428671,0.0,20.494410896362997,1685.351006237088,400.53301394947346,0.0,0.4458333333333333,56.33513731755662
2025-02-28 10:20:00,17.607141245869066,19.608437247768126,1291.2395227915677,425.79938701296965,0.0,19.366811107938883,1251.0805088565837,430.2973819425643,1.0,21.95245890339373,1271.0153504376258,400.46210220733997,0.0,20.103652829208134,1529.0927373903046,397.6874002298235,0.0,0.19999999999999998,55.778740719592555
2025-02-28 10:30:00,17.607141245869066,19.70021536258294,1509.6907721573168,424.69376556207106,0.0,19.182710229805437,1516.024552806221,426.12659262744864,0.0,22.117514531761678,1510.087630317106,399.8796680522135,0.0,19.89348552890851,1752.1341663038113,394.0944889498468,0.0,0.19999999999999998,100.0
2025-02-28 10:40:00,17.607141245869066,19.783542511906628,1386.3669817508883,421.8118052320803,0.0,19.13908316588108,1387.5436293828848,434.32775118875355,1.0,22.06911932642148,1381.24396716474,401.83137997339026,0.0,19.8325039241382,1385.5416671433525,402.981115252138,1.0,0.041666666666666664,56.57195696673094
2025-02-28 10:50:00,17.607141245869066,19.824934260098956,1406.2072843699293,432.06684393522283,1.0,19.14009774916782,1402.468585519543,444.62076773261344,1.0,22.145159940980957,1390.6790813472746,409.9844328622845,1.0,19.96724643066651,1396.6329276564916,403.7903284416896,0.0,0.041666666666666664,59.92229335392617
2025-02-28 11:00:00,17.607141245869066,19.74914899888133,1445.0625423747267,431.32126336076664,0.0,19.34918648256767,1565.0541968355924,448.70226742177056,1.0,22.130016542935817,1443.2069690375454,408.0229730448639,0.0,19.994369639452547,1433.7955573762836,409.86087029726735,1.0,0.22083333333333335,57.81185374006739
2025-02-28 11:10:00,17.607141245869066,19.902156573236923,1525.6261529811072,439.1674339291774,1.0,19.725303901793357,1665.158210006949,442.9617497032433,0.0,22.087290838969224,1517.9934792675879,405.10971801520833,0.0,19.951149449279328,1537.026343536597,408.72924699237495,0.0,0.22083333333333335,59.34771048824615
2025-02-28 11:20:00,17.607141245869066,20.127747505888145,1474.4219588168735,448.5618562549089,1.0,20.00244784269613,1628.9934637779306,444.00992260634865,1.0,21.96988865633657,1476.1015079913136,399.6131505167281,0.0,19.907866776490472,1474.504107830217,407.6907702910376,0.0,0.22083333333333335,60.433984495280924
2025-02-28 11:30:00,17.607141245869066,20.202262358738444,1512.7107451662753,444.72419030458144,0.0,20.29744060214519,1628.9681205615561,446.66311219722013,1.0,21.882286185277856,1508.2458902452124,406.128515355987,1.0,19.923819081783297,1504.4269799326646,416.75015668884697,1.0,0.23749999999999996,62.713910408729966
2025-02-28 11:40:00,17.607141245869066,20.201148181694375,1415.0404701355474,437.0961354731032,0.0,20.111183483495918,1403.894459904074,448.75501019670986,1.0,21.85907672490237,1419.7150525384875,416.02399568970634,1.0,19.815285191122722,1399.2295224905438,427.51221987686404,1.0,0.19166666666666668,62.058819276930315
2025-02-28 11:50:00,17.607141245869066,20.3545796625528,1590.7384459566772,430.4451998716666,0.0,20.015192490233463,1609.7205301140998,450.15054721331694,1.0,21.789992485560898,1958.633547391643,417.40189452639527,0.0,19.9099140023439,1599.5715002188801,435.86450436325725,1.0,0.20416666666666666,59.745336734813975
2025-02-28 12:00:00,17.607141245869066,20.155441167084927,1580.8753002895985,425.0818661672437,0.0,19.74491050733808,1560.7563562781659,451.6129414813661,1.0,21.60203702751789,1963.127502766865,416.4173521181203,0.0,19.79601908538298,2076.2921081051977,438.88746902669874,1.0,0.22916666666666669,58.41600059302466
2025-02-28 12:10:00,17.607141245869066,20.12522095719077,1468.2634433037786,422.73322689409076,0.0,19.531215445738148,1459.7763070956958,443.52249093186833,0.0,21.594665443386127,1862.7502219030093,417.0776614891737,0.0,19.905689878379775,1976.4006947707483,432.7932172885581,0.0,0.21250000000000005,100.0
2025-02-28 12:20:00,17.607141245869066,20.185786748177204,1483.6519638254715,426.6963907219118,0.0,19.657963141791516,1479.2602863652285,438.8970806606336,0.0,21.40754201631732,1857.5740986387084,413.5117513446386,0.0,19.770765223677085,1974.0737334376108,425.7379261834271,0.0,0.07083333333333333,100.0
2025-02-28 12:30:00,17.607141245869066,20.248761152809884,1528.2904525905344,427.6987065776227,0.0,19.627323673438635,1526.011478496237,439.22176677380605,0.0,21.249752960452472,1513.557722376586,413.56217597497476,0.0,19.779445725827856,2033.9691529646411,420.73948271106406,0.0,0.05833333333333333,100.0
2025-02-28 12:40:00,17.607141245869066,20.24473393417555,1436.3699998981106,425.99191114960234,0.0,19.62584923065233,1442.2900205935568,434.87085386523825,0.0,21.163176609813966,1452.2334133204783,412.66971453570966,0.0,19.682197128458824,1445.672824116513,429.91852847489156,1.0,0.03333333333333333,57.881314189725494
2025-02-28 12:50:00,17.607141245869066,20.146594305245042,1411.1143595618094,425.3117749594714,0.0,19.526377795296174,1429.0346915505418,447.6908263250373,1.0,20.985772238738043,1424.8717508434386,409.9122403564983,0.0,19.63531604011589,1433.9597758398627,429.75741243212804,0.0,0.03333333333333333,56.84251863530782
2025-02-28 13:00:00,17.607141245869066,20.185085970599193,1319.26666256008,423.12673721294846,0.0,19.769591479972963,1711.9843350438364,455.0319744060318,1.0,21.00412602429272,1321.1877447660136,416.7137989519589,1.0,19.60366286465353,1329.2510358510212,436.1960852122023,1.0,0.21250000000000002,60.71763244570261
2025-02-28 13:10:00,17.607141245869066,20.249436574511435,1459.1302777627288,419.1022804958172,0.0,19.834465086257236,1823.7748815424513,461.16861935150405,1.0,21.52964463093945,1582.5384555541643,416.90503984373765,0.0,19.496398642726746,1451.483759968255,433.86237347982177,0.0,0.5416666666666665,58.15185928494797
2025-02-28 13:20:00,17.607141245869066,20.198170381890467,1417.9653078589354,418.474285764956,0.0,19.996826030764492,1802.1794139257772,466.622979622632,1.0,22.036608349718588,1554.8003726064528,428.98011973225346,1.0,19.455127658810024,1423.7650022006496,429.24717735970734,0.0,0.5416666666666665,62.76865411512724
2025-02-28 13:30:00,17.607141245869066,20.279676592831304,1347.6031560711097,415.2959718091745,0.0,20.247062804333922,1741.5426640830792,471.2350903854492,1.0,22.24151809040561,1484.9923185176344,434.26726289905054,0.0,19.43385435749344,1358.6561644490828,430.38969710107204,0.0,0.5416666666666665,60.23141266986286
2025-02-28 13:40:00,17.607141245869066,20.1716561038431,1318.6800885817129,413.3933278214497,0.0,20.593074224988623,1678.0133114855612,469.64390391753426,1.0,22.66742046363388,1440.6691470832352,432.2430541485302,0.0,19.27622512805128,1328.1696636223285,428.1448960908493,0.0,0.5666666666666667,62.64423457208854
2025-02-28 13:50:00,17.607141245869066,20.14355180406064,1297.636930016322,410.9245266949079,0.0,20.935661066172965,1646.1434865122524,453.36696860758354,0.0,22.667141324009595,1281.6014332069606,429.2883663344409,0.0,19.29217287602955,1291.175098724747,424.266601118834,0.0,0.2375,100.0
2025-02-28 14:00:00,17.607141245869066,20.05749159572488,1310.00664599197,408.3038738969264,0.0,21.30044254972094,1657.4326456311207,442.8629446676016,0.0,22.726502422792333,1288.2084413909693,426.033196792152,0.0,19.25728073792255,1294.8672267678726,420.26671751991427,0.0,0.2375,100.0
2025-02-28 14:10:00,17.607141245869066,19.959795284451996,1262.5951353500516,406.05866606133173,0.0,21.550201685537544,1626.0750903672283,430.76760436029565,0.0,22.629771004050085,1269.7463166549144,421.72461862701533,0.0,19.276320558548566,1264.1352326490571,421.2759233710793,0.0,0.2375,100.0
2025-02-28 14:20:00,17.607141245869066,19.965056991773007,1245.871993568054,405.9396394471009,0.0,21.472551748968332,1253.1558991267166,430.2808187018507,0.0,22.478585525700645,1244.2985163682713,416.2526308131808,0.0,19.323239453297994,1245.5788358069442,422.4379996496597,0.0,0.03333333333333333,100.0
2025-02-28 14:30:00,17.607141245869066,19.924460666740508,1184.3362940732382,405.44152686491117,0.0,21.342615903545454,1158.6024683488147,435.00276730995006,1.0,22.400896197278655,1146.4879688291442,415.25590618863055,0.0,19.499132708662646,1169.9598144868378,419.24461805318856,0.0,0.03333333333333333,66.66666666666667
2025-02-28 14:40:00,17.607141245869066,19.72375784871075,1149.0723817268045,402.4845517460505,0.0,21.300246508933842,1167.0447415988526,440.8549107090479,1.0,22.353428768219004,1154.3143220706284,412.08017313608434,0.0,19.350357763242787,1152.6358189330524,424.23883359877965,1.0,0.03333333333333333,61.16785921080929
2025-02-28 14:50:00,17.607141245869066,19.678294731160836,1024.3129879630653,407.82294252667594,1.0,21.253175334944526,1011.6496310619383,444.8932880294142,1.0,22.384539816140524,1014.7155894837559,410.95207419915636,0.0,19.36080255312377,1014.8887965959907,426.27178200632085,0.0,0.03333333333333333,62.260982437202784
2025-02-28 15:00:00,17.607141245869066,19.582253150547498,1093.5725821970802,406.0970582985712,0.0,21.015417069593067,1097.8247785619278,443.9612712895749,1.0,22.345106836510674,1102.1536260054336,410.41640943330185,0.0,19.45190260620912,1104.3869900980842,425.151903807882,0.0,0.175,66.66666666666667
2025-02-28 15:10:00,17.607141245869066,19.556286355105737,1021.7807604319528,404.50466707878104,0.0,20.65585721210539,1019.3552401822918,443.2664564534043,1.0,22.300601536276783,1000.06521731433,411.43271964103775,0.0,19.389055330904846,1011.8399132647983,433.8191137910653,1.0,0.175,60.14970847670078
2025-02-28 15:20:00,17.607141245869066,19.518370941936677,1026.4284452538939,401.89264524007325,0.0,20.48365672688735,1038.762622739433,444.15131031390723,1.0,22.155021168416685,1030.3074862744174,412.8412176799357,0.0,19.783970136576933,1136.571773332282,428.63493236071605,0.0,0.5208333333333333,63.224378179248994
2025-02-28 15:30:00,17.607141245869066,19.358078923903342,858.9393150902059,398.4876213738606,0.0,20.41077085186026,853.9575764862053,438.05455372160367,0.0,22.22484658479716,844.8969422450986,420.7115751169085,1.0,20.17735235272461,979.6073016560787,424.90086327794216,0.0,0.5208333333333333,67.00687051699343
2025-02-28 15:40:00,17.607141245869066,19.342338586181278,916.23242577609,399.8425599062796,0.0,20.53327214080348,925.2619800212185,434.549905422797,0.0,22.16006513084458,934.7344348259327,429.4829929484368,1.0,20.815954698217624,1054.620394651122,418.5034629531789,0.0,0.37916666666666665,66.66666666666667
2025-02-28 15:50:00,17.607141245869066,19.317234976202922,723.6071346623685,396.22305448868497,0.0,20.60574047498297,761.8465734601381,444.2009124591509,1.0,22.21125318321469,867.0212602733288,419.92781101628583,0.0,21.27620884722205,886.4707661537419,425.1782932195199,1.0,0.575,68.29091580127196
2025-02-28 16:00:00,17.607141245869066,19.2683953178863,792.4912459242014,396.91091037772236,0.0,20.466148947623708,794.7108421485972,450.23962634125525,1.0,22.369119451083,928.8086276859411,411.03888532364834,0.0,21.69954517433235,902.4255476500689,419.32367131482374,0.0,0.5833333333333333,66.77762841816788
2025-02-28 16:10:00,17.607141245869066,19.204015634574027,705.0598993728814,396.0188992016088,0.0,20.399314928013602,699.2577828409059,456.2214580113611,1.0,22.545327187776802,810.2048520641692,404.7199742597087,0.0,22.068667282854797,829.5824680476442,413.24981115951215,0.0,0.5833333333333333,72.29681679660621
2025-02-28 16:20:00,17.607141245869066,19.01213770414186,690.2155345065655,395.2039737256158,0.0,19.78812697931901,951.9912659014592,453.83809752058596,1.0,22.700804487699326,831.562807765399,394.5094404521583,0.0,22.541543442326653,843.705605852353,415.9242779068117,1.0,0.8666666666666668,62.70896648529874
2025-02-28 16:30:00,17.607141245869066,18.937233978643192,666.5370237728732,392.9556768971558,0.0,19.278910366221076,906.7427473782983,442.2646431684639,0.0,22.549778499813,664.1091516325431,394.4095387727201,0.0,22.952701221489633,788.107139491542,407.7944820225716,0.0,0.6708333333333334,100.0
2025-02-28 16:40:00,17.607141245869066,18.828284540826058,540.8656778026844,391.4578487144223,0.0,18.597689120646507,774.1373176226841,439.30159410060446,1.0,22.52028175667727,516.3300336805523,392.0633130779567,0.0,22.642127595926944,518.3332102810855,401.15824095973346,0.0,0.31666666666666665,55.708772962797774
2025-02-28 16:50:00,17.607141245869066,18.839911861577804,420.39751477159547,390.0790923825429,0.0,18.128530011275057,664.1935028574945,436.43038161407895,1.0,22.4139479400356,393.685390636427,390.5423494249119,0.0,22.51168964247174,389.0584810969387,399.97300157060414,0.0,0.31666666666666665,59.91063321800075
2025-02-28 17:00:00,17.607141245869066,18.784332238074356,353.2002503875859,390.24803061274685,0.0,17.630563526327823,493.621550364919,437.7007252174429,0.0,22.385879829502915,354.317266049036,401.6880477330981,1.0,22.39647138682764,380.42222689089436,406.8697698077002,1.0,0.2791666666666667,98.84201690200231
2025-02-28 17:10:00,17.607141245869066,18.673664514783837,325.55475663523475,400.1440032498642,1.0,16.993118278976723,465.5296645919581,446.6962137850546,1.0,22.522270475176484,845.7973517333375,399.81990156329084,0.0,22.359778612749537,343.6184761978822,401.36488438757107,0.0,0.46249999999999997,75.03828715946993
2025-02-28 17:20:00,17.607141245869066,18.591277304800414,280.5314568032614,399.9714580949526,0.0,16.3139655080051,411.4602609256536,459.45639649334953,1.0,22.56261760582834,775.6528927627688,399.33887356628213,0.0,22.246999227383274,266.19180588994044,408.26392471151377,1.0,0.46249999999999997,82.01599644605022
2025-02-28 17:30:00,17.607141245869066,18.530700094030323,169.6591088993463,408.6807160952232,1.0,15.851404823900793,305.34634160910156,471.0709827429717,1.0,22.54807926829987,692.2919938832206,396.2593417629901,0.0,21.962759998284685,178.4908296754054,402.1871093166193,0.0,0.46249999999999997,71.72193785198023
2025-02-28 17:40:00,17.607141245869066,18.439179900225206,73.67199902410815,407.49415247043834,0.0,15.643638205339112,563.2073537288181,470.26798747469974,1.0,22.62747078154903,550.94102069765,394.47623907321986,0.0,21.831039887865234,60.18081462486954,400.502906728451,0.0,0.3749999999999999,51.10164391976548
2025-02-28 17:50:00,17.607141245869066,18.418288110591124,15.074763757610787,406.4547025170549,0.0,15.375460236110644,524.5400012400762,455.5245529153979,0.0,22.77174942964366,4.970000181022977,393.66394721783234,0.0,21.60362507809618,20.12401941649116,409.0363064401644,1.0,0.19166666666666668,84.67493462776608
2025-02-28 18:00:00,17.607141245869066,18.58375677152968,0.0,404.9655462314407,0.0,15.22150933561574,511.0552593295798,457.7943116095107,1.0,22.673680327880255,0.0,405.109224785871,1.0,21.350410901858936,3.0263546523903324,399.7041768316384,0.0,0.21666666666666667,69.37168096869698
2025-02-28 18:10:00,17.607141245869066,18.661289278014337,10.469201276500119,414.0438963726072,1.0,15.04991526327818,506.353969322149,460.2270158543575,1.0,22.499756215823385,1.2049995878930102,401.23673368623577,0.0,21.101289912474364,0.0,391.213784895554,0.0,0.21666666666666667,62.00057146338091
2025-02-28 18:20:00,17.607141245869066,18.526058501816408,22.524358053443088,413.8035318993691,0.0,15.513243863541884,225.00594285126428,458.0919541310088,0.0,22.21761388871069,0.0,411.14815817019297,1.0,21.230049398738934,13.842728185105182,385.80903249447863,0.0,0.40833333333333327,83.33333333333333
2025-02-28 18:30:00,17.607141245869066,18.49526518332211,29.313233804386563,410.34714025308745,0.0,15.786189194060546,273.5726131435315,463.963571301879,1.0,22.134990453752213,388.57099083282634,399.35407842646663,0.0,21.07644212432639,18.01198770407637,377.78408952888634,0.0,0.44583333333333336,65.73576191320807
2025-02-28 18:40:00,17.607141245869066,18.435896848317867,13.641404299738442,408.50247336994465,0.0,16.205670411322544,251.22297503032283,458.179114030635,0.0,21.98532220696547,375.40591691203883,399.6689376797608,1.0,20.8767687453405,0.0,380.00220339492665,0.0,0.4208333333333333,98.30627220586409
2025-02-28 18:50:00,17.607141245869066,18.272698549836036,39.96357397085625,404.98283453280186,0.0,16.869429372380736,275.19058991292616,462.33280036545113,1.0,21.747727527749515,409.02772293931747,393.6369526629593,0.0,20.857294620567437,53.80276497678774,375.6852106609219,0.0,0.4208333333333333,71.64067579150817
2025-02-28 19:00:00,17.607141245869066,18.35181026798035,0.0,414.3256517659802,1.0,17.46167605497937,246.20872259012512,455.9678435032295,0.0,21.531400493533052,364.8524326930713,396.2923900590427,1.0,20.594550309213254,0.3408346825922607,373.3325558704094,0.0,0.4208333333333333,82.34428647016546
2025-02-28 19:10:00,17.607141245869066,18.259339567268096,42.01863224972989,416.56890094923654,0.0,17.84010391473042,302.33699166414874,460.2789283704077,1.0,21.296394992502993,275.1617293555841,393.9542023815171,0.0,20.35487463329523,35.88142166963142,375.87447682679374,0.0,0.4083333333333332,78.2487642068423
2025-02-28 19:20:00,17.607141245869066,18.278192727659373,55.98267516611249,429.3277845729587,1.0,18.27536380211397,306.4859971946138,454.2156431584618,0.0,21.14655136486988,303.040807665908,392.17719575874975,0.0,20.306177554047505,46.70561142463395,372.59959606649807,0.0,0.4083333333333332,68.92012986213665
2025-02-28 19:30:00,17.607141245869066,17.525130464141565,287.9175125008976,429.3246835612869,0.0,18.62397585868253,290.0441789220684,457.4845560481687,1.0,21.102854133101715,291.08886615539535,389.9983984936235,0.0,20.11194521776645,33.040908721943865,379.33721527762384,1.0,0.6583333333333332,81.63828201062245
2025-02-28 19:40:00,17.607141245869066,16.936333172242893,259.5867208604593,432.1050986593215,0.0,19.05148538540274,1.5125840668902184,452.8216074006188,1.0,20.82849369739082,248.35681082490973,385.5613787687586,0.0,19.945217196371253,1.975557117427484,389.34046525988856,1.0,0.6666666666666665,73.3445597320366
2025-02-28 19:50:00,17.607141245869066,16.37273448981294,240.33482974065006,432.93947958808667,0.0,19.32739005179994,0.0,448.6771924250751,1.0,20.606631757414636,0.0,382.82509173994595,0.0,19.812358873481394,0.0,387.95458801082526,0.0,0.6416666666666666,72.18260034533294
2025-02-28 20:00:00,17.607141245869066,15.661304613361398,269.59925446839065,430.59925353596793,0.0,19.4933568901922,27.261535769365373,448.1881504599369,1.0,20.379560765379928,0.0,380.6270672891333,0.0,19.698004779738277,7.057792799576205,387.0875348893039,0.0,0.6416666666666666,75.10648165257236
2025-02-28 20:10:00,17.607141245869066,15.790463359590671,11.682177218168645,436.07853350822205,1.0,19.59954903026878,0.0,434.499982606408,0.0,19.980661176048024,2.8488989257219894,379.74565031952517,0.0,19.654606306432242,0.0,382.4321455323316,0.0,0.3916666666666666,50.778811814544575
2025-02-28 20:20:00,17.607141245869066,15.716429632839864,100.33123195981335,434.2408720791735,0.0,19.37836163822262,127.99928313854141,441.80491132619215,1.0,19.78309092293028,109.71221372192427,385.4521141052565,1.0,19.402927901986963,119.86954974271944,379.70191095885934,0.0,0.03333333333333333,81.79522509919187
2025-02-28 20:30:00,17.607141245869066,15.56592553303187,6.071311007836185,443.9368436133726,1.0,19.100145264744743,0.0,439.50182323111846,0.0,20.01947678001736,131.4168743715465,386.44474099061995,0.0,19.19114330724761,0.3859194022703303,381.3002761285923,0.0,0.37083333333333324,50.40475406718908
2025-02-28 20:40:00,17.607141245869066,15.403840057750665,7.251238058721629,445.26457576362486,0.0,18.861535477659217,24.70226771662393,446.0243900312686,1.0,20.39354186897946,160.0721760778746,396.56830842327986,1.0,19.002726652027302,25.243586814617533,380.64666810706,0.0,0.37083333333333324,80.34273928194554
2025-02-28 20:50:00,17.607141245869066,15.413786453560109,0.0,442.38598871084594,0.0,18.810152004286124,5.779105137915099,443.3595518217655,0.0,20.571055710568427,129.9444341408362,396.5261417918007,0.0,19.097291421147144,10.75433063105038,385.5069624692998,1.0,0.37083333333333324,71.36556484971766
2025-02-28 21:00:00,17.607141245869066,15.314682014631835,29.161876513133624,438.63775073232296,0.0,18.722880420513995,54.366126098740686,451.2873647247249,1.0,20.76011990602507,167.11310773742804,397.4787098591546,0.0,18.884440918163797,36.32690938849745,384.3711234358833,0.0,0.37083333333333324,71.69112022836102
2025-02-28 21:10:00,17.607141245869066,15.138127692550306,5.890569474058676,446.51493291382286,1.0,18.39031159278753,14.571957599562463,461.5330501805364,1.0,20.481600653590736,11.665485909770059,394.8114314467625,0.0,18.736637451485805,0.0,387.6060333409795,0.0,0.03333333333333333,58.26535453906125
2025-02-28 21:20:00,17.607141245869066,15.133636629730766,71.59364046510845,442.3821083792213,0.0,18.242603298605488,75.4036514031445,467.50471438245705,1.0,20.362042768679395,86.65854971409888,403.53440598826575,1.0,18.730093093976418,65.68860648705873,395.9450101439841,1.0,0.03333333333333333,75.41600020773278
2025-02-28 21:30:00,17.607141245869066,14.90664975484487,18.618057836696316,447.64562933388993,1.0,18.05502207388354,2.6166297269647902,476.58836918587826,1.0,20.136611585116565,11.986413719910512,408.0477752082056,1.0,18.44238847271264,3.4864434433422065,391.9511898968082,0.0,0.03333333333333333,63.906579955504526
2025-02-28 21:40:00,17.607141245869066,14.866216860708379,1.7173039489410833,442.6200540110261,0.0,17.858035501381135,131.76916329505383,486.4735622314749,1.0,20.10634536517245,2.473349779697479,405.147555789181,0.0,18.32675821916932,0.0,391.261393030931,0.0,0.20416666666666666,68.73994341344616
2025-02-28 21:50:00,17.607141245869066,14.698842624036718,3.0369420902236173,443.0741144231805,0.0,17.912462672610513,130.9350551875099,492.6483639240607,1.0,19.810311503198008,0.0,401.34893759797365,0.0,18.204126477044763,6.948561149239868,391.26802351645347,0.0,0.20416666666666666,68.63553056830004
2025-02-28 22:00:00,17.607141245869066,14.648586523343795,0.0,450.9973421157934,1.0,18.0100142294997,108.8486818409449,500.72885412319886,1.0,19.55501107402539,0.0,400.03357314081154,0.0,18.169272641017887,0.0,389.9269032165634,0.0,0.20416666666666666,58.60413028506408
2025-02-28 22:10:00,17.607141245869066,14.990108778416982,3.1319734882923873,452.10708298696966,0.0,18.28014369125811,122.27204739959522,504.9037684084916,1.0,19.379631367614284,21.58803990441884,398.5114159305044,0.0,17.949506628679437,7.026957579803963,387.2864167538283,0.0,0.3708333333333332,69.69217654112765
2025-02-28 22:20:00,17.607141245869066,15.121519469347817,0.0,460.56611523602845,1.0,18.122151091122397,498.19520086409375,521.2899835441813,1.0,19.237308024489295,0.0,395.94140510926945,0.0,17.920755060416255,1.1327041053776445,392.72319014778657,1.0,0.20833333333333337,59.45271154699865
2025-02-28 22:30:00,17.607141245869066,15.329001197161242,78.24683235991154,458.7586920810619,0.0,18.054326558115022,564.1435408531663,530.7588898681444,1.0,19.112142167710108,62.95602377854622,393.4054438279488,0.0,17.80337593774481,76.03014515520285,390.90006103371013,0.0,0.20833333333333337,60.70201500601277
2025-02-28 22:40:00,17.607141245869066,15.355580663714202,5.494043805714389,465.23597180473024,1.0,17.98621186983158,513.0848333492854,545.9380171521816,1.0,18.982261484988133,4.468935999459568,402.27961189110874,1.0,17.606390633019718,4.595811268254815,389.10729224329333,0.0,0.20833333333333337,60.723366510687725
2025-02-28 22:50:00,17.607141245869066,14.585648474322078,137.555634865816,473.87302745265737,1.0,17.903776416404316,509.14044982263306,554.8074475993834,1.0,18.784252455891295,10.912121069111164,396.69585172357165,0.0,17.55332899693448,30.109858354631395,384.8752899145013,0.0,0.29583333333333334,59.67041172105246
2025-02-28 23:00:00,17.607141245869066,13.973319721802753,147.19810107555887,480.8723309238541,1.0,17.980656337402777,26.053442531583222,532.4951091838836,0.0,18.711543083216153,6.726707714362989,395.56076800399603,0.0,17.612001263598575,10.183191270774728,382.42747114000997,0.0,0.47916666666666663,57.755051343446986
2025-02-28 23:10:00,17.607141245869066,13.483256630925599,115.33687614234867,487.520799621325,1.0,17.908212580636462,0.0,514.0072740698489,0.0,18.66002920762293,2.529368142650801,403.9148614138323,1.0,17.453665051716087,0.0,381.04306729174357,0.0,0.47916666666666663,61.544945514198915
